"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
1908,0.355667231141261,2195.96043718008,"sa",0,1,59.444546875,1465.29757040396,-5.3587528174305,NA,667.269567153773,1465.29757040396,0,59.444546875,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",83,181.185524341822
2607,0.630296843601434,1187.175,"wa-central",0,1,69.9804296875,793.29428399576,-11.4679175353255,NA,668.220173096435,793.29428399576,0,69.9804296875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,105.688094351585
829,0.471791188519454,1515.525,"vic-east",0,1,95.4413623047,1015.08359183277,-30.8455815641444,NA,669.790067358024,908.224626296861,106.858965535908,10.6553388672,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,138.960667291101
2543,0.629239137423716,2327.6,"ex-wa",1,4,409.8076875,1570.82520055135,-299.976606805292,NA,674.869049901766,1570.82520055135,0,491.10359375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.2658135977061
2583,0.630902498869064,2327.6,"ex-wa",1,4,442.28515625,1574.2933012309,-176.604087901702,NA,676.359039882671,1574.2933012309,0,523.58109375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.1533348403191
2114,0.356792286536852,862.675,"nsw-north",0,2,66.1247832032,585.449340374833,-94.6149187121452,NA,678.644147998763,530.71836282167,54.7309775531635,30.2763496094,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",15,180.57240579603
2647,0.629876967966483,758.725,"wa-central",0,1,105.5378984375,516.255174270452,-35.9684668358101,NA,680.424625879538,516.255174270452,0,105.5378984375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",11,105.95010692668
2350,0.636325014218616,2327.6,"ex-wa",1,4,435.7153125,1584.78991367641,-516.536153119093,NA,680.868668876271,1584.78991367641,0,472.06715625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,73.0317168386565
119,0.66509011200413,1257.575,"tas",0,1,104.7483359375,859.555455792552,-109.500109337415,NA,683.50234045091,859.555455792552,0,104.7483359375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",13,98.941946263736
2421,0.63325238174046,2327.6,"ex-wa",1,4,400.648125,1592.38467049518,-804.849952741019,NA,684.131582099665,1592.38467049518,0,481.94403125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.8239071831352
966,0.445564019713309,1227.05,"nsw-south",0,1,107.1939765625,840.646661355431,-61.980053787539,NA,685.095685877047,840.646661355431,0,107.1939765625,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",68,147.714891153578
2606,0.640885260135713,2303.125,"wa-central",0,1,79.5677578125,1580.01584562742,-13.4589850746269,NA,686.031303393182,1580.01584562742,0,79.5677578125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",11,104.079546986782
2457,0.630509570221432,2327.6,"ex-wa",1,4,419.31390625,1598.96519387305,-806.176157844992,NA,686.958753167664,1598.96519387305,0,500.60984375,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,75.210932523632
2387,0.636142846022455,2288.275,"ex-wa",1,4,432.91403125,1572.89507047085,-427.556062973199,NA,687.371522422285,1572.89507047085,0,467.1458125,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.5793550365648
2306,0.608008492983935,1849.1,"ex-wa",1,4,439.9213125,1273.90701787885,-41.4452706722189,NA,688.933544902302,1273.90701787885,0,53.4070273438,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,76.4945482129129
2370,0.638661293560703,754.875,"ex-wa",1,4,376.99125,521.242973787361,-57.9610200364298,NA,690.502366335302,521.242973787361,0,413.34309375,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",201,72.6886003408533
2424,0.64147111298967,1993.75,"ex-wa",1,4,357.95640625,1377.32296061454,-181.465517241379,NA,690.820293725162,1377.32296061454,0,439.2523125,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",201,73.806490099841
2316,0.624597820189495,1483.9,"ex-wa",1,4,391.52684375,1025.48887070243,-42.2627872498146,NA,691.076804840237,1025.48887070243,0,222.735296875,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,74.3627993130689
339,0.726532276002857,2327.6,"tas",0,1,127.6117890625,1610.54240200237,-157.500827032136,NA,691.932635333549,1610.54240200237,0,127.6117890625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",13,91.9789377954969
1756,0.503374335053607,2284.975,"ex-sa",1,4,578.37675,1582.72152935242,-83.4596220965217,NA,692.664702831506,1582.72152935242,0,133.010890625,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",209,92.8287115787098
2406,0.638490094021904,2291.3,"ex-wa",1,4,436.24640625,1588.55994901342,-257.698511761882,NA,693.300724048977,1588.55994901342,0,470.4476875,"500kV_HVDC_2xdouble_subsea__3000MW",3000,"500kV_HVAC_double__3040MW",201,74.3489829790149
2585,0.644224248311472,1232,"ex-wa",1,4,346.40871875,854.339664150104,-49.6220982142858,NA,693.457519602357,854.339664150104,0,106.1847109375,"500kV_HVDC_double_subsea__1500MW",1500,"500kV_HVAC_double__3040MW",201,73.4802455496585
2683,0.37066974403918,757.590822913239,"wa-north",0,1,101.4878300781,526.11780376532,-1.64002905920814,NA,694.461690734568,499.415031907862,26.702771857458,87.9753046875,"500kV_HVDC_double_subsea__1500MW",1500,"330kV_HVAC_double__1200MW",12,180.087122254452
806,0.545814116350647,1685.2,"vic-east",0,1,122.1489404297,1170.84062619757,-53.3453002610967,NA,694.778439471615,1016.17050555334,154.670120644228,14.4418232422,"500kV_HVDC_2xdouble_subsea__2250MW",2250,"500kV_HVAC_double__3040MW",14,120.304217784849
