"OIDcom","m_cf_noloss","incap","NZAu_maj","export","bin","TXlength_km","TXcost_maud2021","m_elev","NZAu_site","txAll_aud_kw","TXcost_maud2021_spur","TXcost_maud2021_s2l","spurLength_km","TXspurType","TXspurTypeMax_MW","TXbulkSinkType","SA2oid","lcoe2050_maud2021_mwh"
11411,0.294758088439703,1080,"ex-wa",1,4,23.7532773438,54.3987147319704,395.047812499999,"wa-north",50.36918030738,54.3987147319704,0,129.0441640625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.6837095661982
14375,0.28849760314691,1077.13125,"ex-nt",1,4,23.5225214844,54.7809858562668,367.688077706407,"wa-north",50.858227218147,54.7809858562668,0,359.5865625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",203,51.7891153017676
3664,0.298866190591691,1009.4625,"ex-sa",1,4,24.9628417969,51.7651119072629,116.518890003343,"sa",51.2798760798572,51.7651119072629,0,45.3294609375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",209,48.1800137794013
3878,0.294722772132903,459.3375,"ex-sa",1,4,6.5879506836,23.5647436289879,103.619397501837,"sa",51.3015889819313,23.5647436289879,0,54.6209726562,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",209,48.8018291032571
8160,0.297769463382851,887.9625,"ex-qld",1,4,18.1360292969,45.5784166005437,303.017103762828,"qld-outback",51.3292133401396,45.5784166005437,0,350.0184375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",207,50.1655816881714
11692,0.29718182738349,1061.1,"ex-wa",1,4,24.643109375,54.7190997486947,356.971215012722,"wa-north",51.5682779650313,54.7190997486947,0,141.9845,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.2881206736796
12892,0.29685204664455,1076.79375,"ex-qld",1,4,26.0549277344,57.4348770536664,287.925403541764,"qld-outback",53.3387912528898,57.4348770536664,0,124.984015625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",206,49.1646484324946
9461,0.300614227373154,1080,"ex-wa",1,4,26.2200195312,57.7299490072672,560.710468750005,"wa-central",53.4536564882104,57.7299490072672,0,161.839109375,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,49.7421157614379
8067,0.29885726202008,764.4375,"ex-wa",1,4,19.7032480469,40.944368398095,188.705077262693,"wa-central",53.5614336006475,40.944368398095,0,260.525953125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",201,50.0156008514827
11553,0.294418330891432,1070.2125,"ex-wa",1,4,26.5639160156,57.4570670882684,418.273888363292,"wa-north",53.6875312970727,57.4570670882684,0,97.0409140625,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",202,50.7929540958705
14178,0.305352875487995,555.35625,"ex-nt",1,4,7.9844272461,30.126612241726,293.38286235187,"nt",54.2473632766823,30.126612241726,0,52.2114179688,"330kV_HVAC_single__600MW",600,"330kV_HVAC_double__1200MW",204,48.9243190427601
9462,0.293314916687086,1080,"ex-wa",1,4,27.8710878906,59.8957584720853,520.200781250003,"wa-central",55.4590356223013,59.8957584720853,0,181.655453125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,51.0106223552661
10568,0.285282624102084,902.8125,"ex-qld",1,4,22.1669921875,50.4653969988421,222.802429906542,"qld-outback",55.897982137866,50.4653969988421,0,84.321234375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",205,51.179431073197
9331,0.297648155852221,1080,"ex-wa",1,4,28.31165625,60.5500512541566,553.275937499999,"wa-central",56.0648622723672,60.5500512541566,0,176.6273125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",200,50.2769386951893
4032,0.29649840118337,832.6125,"ex-sa",1,4,22.4268535156,46.7911162450967,105.306039724362,"sa",56.1979507214901,46.7911162450967,0,26.4208203125,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",209,48.6187255045468
8152,0.294073462711723,1070.71875,"ex-qld",1,4,28.6659082031,60.8181908242641,252.351300236406,"qld-outback",56.8012756144077,60.8181908242641,0,363.23503125,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",207,50.8985224132607
14062,0.305674767801539,1080,"ex-nt",1,4,29.2130078125,61.3525401608477,315.929687499999,"nt",56.8079075563405,61.3525401608477,0,53.5056875,"330kV_HVAC_double__1200MW",1200,"330kV_HVAC_double__1200MW",204,48.9685139830696
8215,0.295845428891319,698.2875,"ex-wa",1,4,23.27121875,40.1670589302668,118.559690671822,"wa-central",57.5222368011268,40.1670589302668,0,175.335359375,"275kV_HVAC_double__950MW",950,"330kV_HVAC_double__1200MW",201,50.5857347735095
